Id;Name;JapName;Shirt;ShirtNational;Commentary;Country;Country2;Height;Weight;Age;Foot;PlayingStyle;POS;GK;CB;LB;RB;DMF;CMF;LMF;RMF;AMF;LWF;RWF;SS;CF;OffensiveAwareness;BallControl;Dribbling;TightPossession;LowPass;LoftedPass;Finishing;Heading;PlaceKicking;Curl;Speed;Acceleration;KickingPower;Jump;PhysicalContact;Balance;Stamina;DefensiveAwareness;BallWinning;Aggression;GKAwareness;GKCatching;GKClearing;GKReflexes;GKReach;WeakFootUsage;WeakFootAcc;Form;InjuryResistance;Reputation;PlayingAttitude;Trickster;MazingRun;SpeedingBullet;IncisiveRun;LongBallExpert;EarlyCross;LongRanger;ScissorsFeint;DoubleTouch;FlipFlap;MarseilleTurn;Sombrero;CrossOverTurn;CutBehindAndTurn;ScotchMove;StepOnSkillcontrol;HeadingSpecial;LongRangeDrive;Chipshotcontrol;LongRangeShot;KnuckleShot;DippingShots;RisingShots;AcrobaticFinishing;HeelTrick;FirstTimeShot;OneTouchPass;ThroughPassing;WeightedPass;PinpointCrossing;OutsideCurler;Rabona;NoLookPass;LowLoftedPass;GKLowPunt;GKHighPunt;LongThrow;GKLongThrow;PenaltySpecialist;GKPenaltySaver;Gamesmanship;ManMarking;TrackBack;Interception;AcrobaticClear;Captaincy;SuperSub;FightingSpirit;Celebration1;Celebration2;DribblingHunching;DribblingArmMove.;RunningHunching;RunningArmMovement;CornerKicks;FreeKicks;PenaltyKick;DribbleMotion;YouthClub;OwnerClub;ContractUntil;LoanUntil;MarketValue;NationalCaps;Legend;Hand;WinnerGoldenBall;EditName;EditBasics;EditPosition;EditPositions;EditAbilities;EditPlayerSkills;EditPlayingStyle;EditCOMPlayingStyles;EditMovements;Edit1;Edit2;Edit3;Edit4;Edit5;Edit6;Edit7;Value1;Value2;Value3;Value2020_1;Value2020_2;Appearance;ListBoots;ListGloves;InEditFile;OverallStats
36246;C. ERKIN;カネル エルキン;CANER;;-1;190;0;181;76;29;True;11;2;0;0;2;0;0;1;2;2;1;2;0;0;0;70;77;75;0;82;82;75;61;79;81;77;80;78;63;67;73;82;65;68;0;40;40;40;40;40;2;2;6;2;4;3;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;3;0;1;1;1;4;1;2;3;1;1217;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;66
36256;A. DZYUBA;ジュバ;DZYUBA;;-1;230;0;196;91;29;False;3;12;0;0;0;0;0;0;0;0;2;0;0;2;2;85;79;73;0;75;67;83;89;61;67;77;71;81;73;94;67;82;52;49;0;40;40;40;40;40;2;4;6;3;6;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;14;0;3;4;3;4;1;1;1;1;135;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;4;-1;0;0;0;0;0;False;73
36286;G. VAN DER WIEL;ファン デル ウィール;VAN DER WIEL;;-1;224;0;183;69;29;False;11;3;0;1;0;2;1;0;0;1;0;0;0;0;0;71;78;75;0;77;73;60;68;50;62;83;82;74;80;70;74;77;73;75;0;40;40;40;40;40;2;2;4;3;5;1;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;4;0;1;1;1;1;1;1;1;1;116;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;67
36288;G. WIJNALDUM;ジョージニオ ワイナルダム;WIJNALDUM;;-1;224;64;175;69;27;False;7;5;0;0;0;0;1;2;2;2;2;1;1;1;0;79;83;84;0;80;71;74;71;70;71;85;79;75;79;70;75;85;67;64;0;40;40;40;40;40;2;2;4;2;4;1;True;True;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;72;0;2;1;1;1;6;7;1;2;117;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;8;-1;0;0;0;0;0;False;71
36309;A. RÍOS;アンドレス リオス;RIOS;;-1;144;0;179;78;28;False;0;12;0;0;0;0;0;1;0;0;0;0;1;1;2;73;72;75;0;66;65;64;66;63;67;78;80;75;80;76;85;74;55;57;0;40;40;40;40;40;3;3;5;2;3;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;50;0;1;1;1;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;61
36332;C. THÉRÉAU;シリル テレオー;THEREAU;;-1;208;0;189;78;34;False;2;12;0;0;0;0;0;0;0;0;2;1;0;2;2;80;81;79;0;75;71;78;78;72;74;75;70;78;74;81;78;75;51;50;0;40;40;40;40;40;2;3;6;3;5;1;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;125;0;2;3;1;3;1;16;3;1;403;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;70
36336;R. OCHIROŞII;オキロシ;RAZVAN;;-1;229;0;176;73;27;True;0;2;0;0;2;0;0;0;2;0;0;1;0;0;0;60;67;69;0;63;61;64;61;67;70;78;77;68;71;70;63;70;65;64;0;40;40;40;40;40;2;2;4;2;3;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;58;0;1;1;1;1;1;1;1;2;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;2;-1;0;0;0;0;0;False;58
36343;N. MIHAYLOV;ミハイロフ;MIHAYLOV;;-1;199;0;194;85;29;False;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;41;53;44;0;53;54;44;71;46;46;52;60;78;81;89;62;61;66;46;0;77;81;69;81;77;1;2;4;2;3;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;72
36356;P. KONE;パナギオティス コネ;KONE;;-1;211;191;182;74;30;False;6;5;0;0;0;0;1;2;1;2;2;0;2;1;0;73;74;76;0;76;74;62;62;71;73;75;73;76;69;71;61;78;52;59;0;40;40;40;40;40;2;3;4;2;4;2;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;97;0;1;1;1;1;1;1;1;1;270;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;61
36358;SOKRATIS P.;ソクラティス パパスタソプロス;SOKRATIS;;-1;211;0;186;85;29;False;0;1;0;2;0;2;2;0;0;2;0;0;0;0;0;56;67;62;0;72;69;55;87;55;64;83;77;81;80;88;81;80;87;91;0;40;40;40;40;40;1;2;7;3;7;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;True;False;True;43;0;2;1;2;1;1;1;1;1;270;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;33;-1;0;0;0;0;0;False;73
36361;P. HETEMAJ;ペルパリム ヘテマイ;HETEMAJ;;-1;207;303;175;76;31;False;7;5;0;0;0;0;1;2;2;2;2;0;0;0;0;68;76;74;0;76;73;63;62;66;69;76;76;79;77;68;76;85;70;75;0;40;40;40;40;40;3;3;5;2;4;2;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;0;0;1;1;1;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;1;-1;0;0;0;0;0;False;65
36396;B. IVANOVIĆ;ブラニスラフ イヴァノヴィッチ;IVANOVIC;;-1;303;0;185;91;33;False;12;1;0;2;0;2;0;0;0;1;0;0;0;0;0;64;69;65;0;71;74;62;86;60;72;72;70;73;83;85;65;80;85;84;0;40;40;40;40;40;2;1;6;3;6;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;18;0;1;1;1;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;4;-1;0;0;0;0;0;False;71
36431;B. KAYAL;カヤル;KAYAL;;-1;189;0;178;74;29;False;7;5;0;0;0;0;2;2;0;1;1;0;0;0;0;63;71;73;0;74;72;63;66;64;63;75;75;72;90;75;73;90;67;71;0;40;40;40;40;40;2;2;5;2;5;3;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;20;0;1;1;1;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;64
36434;L. REFAELOV;リオル ラファエロフ;REFAELOV;;-1;189;0;176;70;31;False;4;10;0;0;0;0;1;1;2;2;1;2;2;2;0;77;79;80;0;75;72;76;62;67;73;70;75;76;70;64;78;70;50;50;0;40;40;40;40;40;2;3;4;2;4;2;True;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;15;0;1;1;1;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;63
36435;T. HEMED;ヘメド;HEMED;;-1;189;0;183;78;30;False;13;12;0;0;1;0;0;0;0;0;0;0;0;1;2;78;75;70;0;65;60;76;80;64;64;69;66;78;77;79;66;73;54;57;0;40;40;40;40;40;2;3;5;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;22;0;1;1;1;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;4;-1;0;0;0;0;0;False;64
36602;W. VAINQUEUR;ウィリアン ヴァンクール;VAINQUEUR;;-1;208;0;179;73;29;False;8;4;0;1;0;0;2;2;0;0;0;0;0;0;0;65;77;73;0;78;76;65;73;65;68;75;77;74;73;78;74;82;75;78;0;40;40;40;40;40;2;2;5;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;11;0;1;3;1;8;1;11;1;1;216;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;69
36625;I. RAKITIĆ;イヴァン ラキティッチ;I. RAKITIC;;-1;200;238;184;78;29;False;7;5;0;0;0;0;1;2;2;2;2;0;0;1;0;81;86;81;0;88;90;83;68;85;88;67;67;84;61;73;76;81;69;72;0;40;40;40;40;40;2;2;5;3;7;1;False;True;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;20;0;1;2;3;2;3;14;1;1;1706;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;75
36627;Y. SOMMER;ヤン ゾマー;SOMMER;;-1;238;0;183;79;29;False;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;45;55;45;0;60;55;43;60;55;42;64;65;73;74;73;63;65;61;49;0;90;92;93;93;91;2;2;5;3;5;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;10;0;1;1;1;1;1;1;1;1;1706;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;83
36659;D. NUGENT;デイヴィッド ニュージェント;NUGENT;;-1;204;0;180;76;32;False;3;12;0;0;0;0;0;0;0;0;1;1;1;1;2;76;71;74;0;66;60;75;69;62;71;72;78;74;71;72;64;75;54;68;0;40;40;40;40;40;3;3;5;2;5;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;24;0;1;1;1;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;63
36665;RUBINHO;ルビーニョ;RUBINHO;;-1;146;215;184;90;35;False;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;40;59;58;0;58;56;40;60;45;43;68;66;74;74;80;67;58;56;43;0;80;75;74;79;78;2;2;4;1;3;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;1247;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;71
36666;D. CRISCITO;クリッシト;CRISCITO;;-1;215;0;183;75;31;True;10;1;0;2;2;0;1;0;2;0;0;0;0;0;0;69;77;75;0;77;74;57;72;58;71;79;80;74;81;75;73;85;78;82;0;40;40;40;40;40;2;3;7;3;6;2;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;9;0;1;1;1;3;5;16;1;3;323;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;32;-1;0;0;0;0;0;False;67
36667;M. COPPOLA;マヌエル コッポラ;COPPOLA;;-1;215;0;172;70;35;False;0;5;0;0;0;0;1;2;0;0;1;0;0;0;0;63;69;65;0;70;70;60;65;63;63;70;73;72;66;74;80;71;66;65;0;40;40;40;40;40;3;3;5;2;3;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;57
36671;E. CALAIÒ;カライオー;CALAIO;;-1;215;0;179;75;35;True;1;12;0;0;0;0;0;0;0;0;2;0;0;2;2;77;74;72;0;65;55;78;79;60;66;73;74;79;78;74;76;74;40;40;0;40;40;40;40;40;2;3;5;2;3;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;42;0;1;1;1;1;1;1;1;1;333;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;64
36684;ABEL GÓMEZ;アベル;ABEL;;-1;236;0;182;73;35;False;15;5;0;0;0;0;1;2;0;1;1;0;0;0;0;61;69;61;0;75;78;59;63;76;78;62;62;75;61;68;70;68;62;62;0;40;40;40;40;40;2;3;3;1;3;2;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;16;0;1;1;3;2;1;1;1;1;265;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;57
36685;PEDRO LEÓN;ペドロ レオン;P. LEON;;-1;236;0;183;73;31;False;6;10;0;0;0;0;0;0;2;2;2;1;2;1;0;78;84;82;0;82;81;75;69;86;83;75;76;82;59;67;78;75;58;62;0;40;40;40;40;40;3;3;5;2;5;2;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;47;0;1;1;1;3;6;7;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;2;-1;0;0;0;0;0;False;71
36703;D. OSPINA;ダビド オスピナ;OSPINA;;-1;148;0;183;80;29;False;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;46;52;42;0;56;52;40;60;50;40;54;54;65;85;70;60;59;55;43;0;85;79;86;92;91;2;2;5;2;6;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;29;0;1;1;1;1;1;1;1;1;2193;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;80
36704;C. ZÚÑIGA;フアン カミロ スニガ;C. ZUNIGA;;-1;148;0;172;72;32;False;0;6;0;0;2;2;0;0;2;2;0;1;0;0;0;68;75;75;0;72;70;59;60;60;70;83;85;72;66;69;73;72;66;65;0;40;40;40;40;40;2;2;4;1;6;1;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;22;0;2;5;2;3;6;14;1;2;2193;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;62
36706;P. DE LA HAZA;デ ラ アサ;DE LA HAZA;;-1;151;0;176;78;34;False;0;3;0;0;0;2;2;1;0;2;0;0;1;0;0;63;75;74;0;72;73;63;64;55;61;75;76;74;70;69;60;82;63;57;0;40;40;40;40;40;4;4;6;3;3;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2;0;1;1;1;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;60
36714;A. VIDAL;アルトゥロ ビダル;VIDAL;;-1;147;0;180;75;30;False;9;5;0;2;2;2;2;2;2;2;1;0;0;1;0;80;84;82;0;85;83;77;77;72;76;76;78;83;86;80;78;93;88;88;0;40;40;40;40;40;2;3;7;3;8;2;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;60;0;3;1;3;5;1;5;2;1;1256;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;1;-1;0;0;0;0;0;False;78
