Id;Neck Length;Neck Size;Shoulder Height;Shoulder Width;Chest Measurement;Waist Size;Arm Size;Thigh Size;Calf Size;Leg Length;Arm Length;Skin Colour;Head Length;Head Width;Head Depth;Face Height;Face Size;Upper Eyelid Type;Bottom Eyelid Type;Eye Height;Horizontal Eye Position;Iris Colour;Pupil Size;Upper Eyelid Ht. (Inner);Upper Eyelid Wd. (Inner);Upper Eyelid Ht. (Outer);Upper Eyelid Wd. (Outer);Inner Eye Height;Inner Eye Position;Eye Corner Height;Outer Eye Position;Bottom Eyelid Height ;Eye Depth;Forehead;Eyebrow Type;Eyebrow Thickness;Eyebrow Style;Eyebrow Density;Eyebrow Colour R;Eyebrow Colour G;Eyebrow Colour B;Inner Eyebrow Height;Brow Width;Outer Edyebrow Height;Temple Width;Eyebrow Depth;Nose Type;Laughter Lines;Nose Height;Nostril Width;Nose Width;Nose Tip Depth;Nose Depth;Upper Lip Type;Lower Lip Type;Mouth Position;Lip Size;Lip Width;Mouth Corner Height;Mouth Depth;Facial Hair Type;Facial Hair Colour R;Facial Hair Colour G;Facial Hair Colour B;Thickness;Cheek Type;Neck Line Type;Cheekbones;Chin Height;Chin Width;Jaw Height;Jawline;Chin Depth;Ear Length;Ear Width;Ear Angle;Overall - Style;Overall - Length;Overall - Wave Level;Overall - Hair Variation;Font - Style;Font - Parted;Font - Hairline;Font - Forehead Width;Side/Back - Style;Side/Back - Cropped;Hair Colour R;Hair Colour G;Hair Colour B;Accessory Colour;Hair Colour;Accessories;Wrist taping;Wrist Tape Colou;Ankle Taping;Player Gloves;Colour;Undershorts;Sleeves;Shirttail;Sock Length;Long-Sleeved Inners;ValueAp1;ValueAp2;ValueAp3;ValueAp4;ValueAp5;ValueAp6;ValueAp7;ValueAp8;ValueAp9;ValueAp10;ValueAp11;ValueAp12;ValueAp13;ValueAp14;ValueAp15;ValueAp16;ValueAp17;ValueAp18;ValueAp19;ValueAp20;ValueAp21;Id_Face;Boots;Gloves;Edit_Face;Edit_Hair;Edit_Physique;Edit_Strip;ValueA
54984;-2;0;2;0;-1;0;0;0;0;0;-1;3;4;3;-1;-3;-1;2;6;2;4;5;1;3;3;-5;4;2;0;0;-2;1;6;1;4;2;1;3;8;5;3;-6;-4;-2;2;-1;6;1;-4;-2;1;2;4;3;2;2;0;-2;0;1;19;8;5;3;1;3;1;-4;2;1;-2;-2;-7;-4;5;2;2;4;4;0;2;4;1;2;2;1;8;5;3;1;6;False;0;1;0;0;2;0;1;1;1;1;0;2;7;4;7;9;9;0;5;14;3;10;0;0;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
54985;-2;0;2;0;-1;0;0;0;0;0;-1;3;3;2;-2;0;-1;2;2;4;-1;3;0;2;3;-4;1;2;-3;-1;3;0;6;6;1;2;2;3;14;10;7;-6;-1;-6;-5;-1;1;1;-3;0;0;0;1;2;2;6;-5;0;0;2;1;14;10;7;1;1;1;-4;2;-5;2;-7;1;0;0;0;0;1;3;0;0;0;1;2;0;2;14;10;7;2;1;False;0;1;0;0;2;0;1;1;1;1;0;7;7;4;7;9;11;0;5;3;3;10;0;0;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
54986;-2;0;2;0;-1;0;0;0;0;0;-1;3;3;1;-1;6;2;3;2;2;3;3;0;3;3;-3;5;4;-3;0;1;1;6;6;4;2;1;3;8;5;3;-6;-1;-6;-5;-1;2;1;-2;0;0;2;2;3;2;-1;2;3;0;2;18;8;5;3;2;1;3;-6;0;-5;-2;-2;-3;0;4;-2;2;3;5;0;1;5;1;2;1;1;8;5;3;2;6;False;0;1;0;0;2;0;1;1;1;1;0;2;10;4;7;9;11;0;7;0;3;10;0;1;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
54987;-2;0;2;0;-1;0;0;0;0;0;-1;3;3;1;0;0;0;2;1;4;-1;5;0;2;3;-4;1;2;-3;-1;3;0;6;1;1;2;2;3;5;4;3;-6;-1;-3;7;-1;2;1;-2;1;1;0;2;2;2;0;-4;0;0;1;9;5;4;3;1;1;1;-4;1;-4;1;-7;0;-3;3;3;1;3;1;0;3;2;1;2;4;2;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;7;7;4;7;6;10;0;6;14;0;4;0;0;0;0;1;0;0;0;0;0;0;0;False;False;False;False;0
54988;-2;0;2;0;-1;0;0;0;0;0;-1;3;4;2;0;0;0;2;1;5;3;3;0;3;3;-3;-2;3;-1;-2;3;1;6;1;4;2;0;3;8;5;3;-5;-3;-4;7;-5;3;1;-3;1;1;2;1;2;2;3;-5;0;0;2;18;8;5;3;1;3;3;-4;1;-6;0;-7;-3;-2;6;3;1;4;4;0;1;2;1;2;3;1;8;5;3;1;6;False;0;1;0;0;2;0;1;1;1;1;0;7;7;4;7;9;10;1;7;5;3;10;0;0;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
54989;-2;0;2;0;-1;0;0;0;0;0;-1;3;5;2;1;4;-1;1;2;4;1;3;0;2;2;-4;-4;2;-4;0;6;1;5;6;4;1;1;3;8;5;3;-3;-7;-3;6;-1;2;1;-2;0;0;2;2;2;2;2;-5;0;0;2;19;8;5;3;1;2;1;-4;0;-4;-5;-1;-1;-2;2;-2;2;3;5;0;1;5;1;2;1;1;8;5;3;2;6;False;0;1;0;0;2;0;1;1;1;1;0;2;7;4;7;8;8;0;7;0;3;10;0;0;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
54990;-2;0;2;0;-1;0;0;0;0;0;-1;3;4;2;0;3;-1;1;2;-3;-3;3;0;3;6;-4;4;4;-3;-4;-1;1;6;1;1;1;0;3;8;5;3;-5;-3;-3;-1;-1;2;1;-2;3;1;0;3;2;2;2;-3;6;0;3;18;8;5;3;1;3;2;-4;0;-4;0;-7;-3;-2;6;3;1;4;4;0;1;2;1;2;3;1;8;5;3;1;6;False;0;1;0;0;2;0;1;1;1;1;0;0;7;4;7;9;10;0;5;14;3;5;0;0;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
54991;-2;0;2;0;-1;0;0;0;0;0;-1;3;4;2;0;4;-1;2;1;4;-1;5;0;2;3;-4;1;2;-3;-1;3;0;6;1;1;2;1;3;5;4;3;-1;4;-3;7;-1;1;1;-3;0;-4;1;-1;2;4;2;-3;0;0;2;7;5;4;3;0;2;1;-4;0;-5;0;-2;-1;-4;5;2;2;3;3;0;1;3;1;2;4;1;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;7;7;4;7;9;9;0;3;10;3;10;0;0;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
54992;-2;0;2;0;-1;0;0;0;0;0;-1;3;3;1;0;-3;-1;2;1;2;4;5;1;3;3;-5;4;2;0;0;-2;1;6;6;2;2;0;3;8;5;3;-5;-3;-4;7;-5;1;2;-4;-2;3;-2;-1;3;2;6;0;5;0;2;18;8;5;3;2;1;1;1;2;-5;-1;2;0;-3;4;1;1;3;1;0;3;2;1;2;4;2;8;5;3;2;6;False;0;1;0;0;2;0;1;1;1;1;0;8;11;4;7;9;10;0;13;14;3;10;0;0;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
54993;-2;0;2;0;-1;0;0;0;0;0;-1;3;3;2;0;0;0;2;2;5;3;5;0;3;3;-3;-2;3;-1;-2;3;1;5;6;1;2;1;3;8;5;3;-3;-7;-3;6;-1;1;1;-4;0;0;2;-1;2;2;6;-5;0;0;-1;1;8;5;3;1;3;2;-4;0;-4;-1;-5;-3;-2;6;3;1;2;1;0;1;1;1;2;4;1;8;5;3;2;6;False;0;1;0;0;2;0;1;1;1;1;0;7;7;4;7;8;8;1;3;14;3;10;0;1;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
54994;-2;0;2;0;-1;0;0;0;0;0;-1;3;5;2;2;0;-1;3;6;3;0;6;0;1;7;-2;5;3;-4;0;0;1;6;1;5;2;0;3;8;5;3;-5;-3;-4;7;-5;1;1;-2;0;0;1;0;2;2;3;-5;0;0;2;19;8;5;3;1;2;1;-4;1;0;-1;-5;1;-3;3;3;2;4;3;0;2;1;1;2;1;1;8;5;3;2;6;False;0;1;0;0;2;0;1;1;1;1;0;7;7;10;7;9;10;5;5;5;3;10;0;1;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
54995;-2;0;2;0;-1;0;0;0;0;0;-1;3;2;2;0;-1;-1;2;2;5;3;5;0;3;3;-3;-2;3;-1;-2;3;1;6;6;4;2;1;3;8;5;3;-1;-1;-1;7;-1;6;1;-4;-2;1;2;4;2;2;2;-3;6;0;3;2;8;5;3;0;1;1;-4;0;-4;0;-5;-5;-5;1;5;1;3;2;0;1;6;1;2;4;1;8;5;3;2;6;False;0;1;0;0;2;0;1;1;1;1;0;7;7;4;7;9;9;1;5;14;3;5;0;0;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
54996;-2;0;2;0;-1;0;0;0;0;0;-1;3;3;1;0;0;-1;3;1;4;0;1;0;0;4;-4;4;0;4;-2;1;2;6;1;4;2;0;3;5;4;3;-5;-3;-4;7;-5;1;1;-5;3;2;0;-1;2;4;2;-3;0;0;2;1;5;4;3;1;3;2;-4;0;-4;-2;-2;-3;-5;4;-1;0;1;3;0;0;0;1;2;0;2;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;2;7;4;7;9;10;8;5;14;3;10;0;1;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
54997;-2;0;2;1;-1;-1;0;0;-1;4;0;4;4;1;0;7;-1;4;1;2;-3;1;0;3;3;-4;4;3;-4;0;2;1;6;6;6;2;1;3;5;4;3;-4;-5;-5;5;-1;1;1;-4;0;0;2;-1;3;2;6;0;5;0;2;19;5;4;3;2;3;1;-4;2;-5;0;-5;1;-5;7;1;1;2;6;0;2;1;3;2;4;1;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;7;7;4;7;9;10;0;3;14;3;10;0;0;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
54998;-2;0;2;1;-1;-1;0;0;-1;4;0;4;4;2;1;-3;-1;1;1;2;-3;1;0;3;3;-4;4;3;-4;0;2;1;6;1;6;1;1;3;5;4;3;-5;-3;-4;7;-5;1;1;-4;1;3;3;0;3;2;6;0;5;0;2;9;5;4;3;2;1;1;0;2;-4;0;-7;-5;0;0;0;2;3;6;0;2;1;1;2;2;1;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;0;7;4;7;9;10;0;4;14;3;10;0;0;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
54999;-2;0;2;0;-1;0;0;0;0;0;-1;3;4;2;1;-3;0;4;6;4;3;5;0;0;1;-6;4;-2;-4;-3;0;0;6;1;1;2;2;3;5;4;3;-3;-3;-5;7;-1;2;1;-2;3;1;0;3;2;2;2;-5;0;0;2;18;5;4;3;2;1;3;-4;2;1;0;-4;-6;-2;2;-2;1;4;1;0;1;5;1;2;1;1;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;0;7;4;7;9;9;9;5;14;3;10;0;0;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
55000;-2;0;2;1;-1;-2;-1;0;-2;4;1;4;4;2;1;0;0;4;2;-1;3;1;0;0;-1;-2;5;-2;-4;3;-3;2;6;1;2;2;1;3;5;4;3;-6;-4;-3;3;-7;1;1;-5;3;2;0;-1;2;2;0;-5;2;-1;2;2;5;4;3;1;2;3;-4;2;-5;-5;-1;-3;-2;6;3;1;2;6;0;3;1;2;2;4;1;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;2;7;4;7;8;10;2;5;14;3;10;0;0;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
55001;-2;0;2;1;-1;-1;0;0;-1;4;0;4;4;1;1;0;-1;1;2;-1;3;1;2;1;4;-4;4;3;-4;-4;1;1;5;1;6;1;1;3;5;4;3;-3;-7;-3;6;-1;1;1;-4;0;0;2;-1;4;2;2;0;0;0;0;7;5;4;3;2;3;1;-4;2;-3;0;-7;-1;0;0;0;5;3;6;0;2;0;3;2;1;1;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;7;7;4;7;8;8;0;3;14;3;11;0;0;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
55002;-2;0;2;0;-1;0;0;0;0;0;-1;3;2;2;0;4;-1;3;6;4;1;5;0;2;2;-4;-4;2;-4;0;6;1;6;6;1;2;1;3;5;4;3;-1;4;-3;7;-1;1;1;-4;-2;3;-2;-1;2;2;2;-5;0;0;2;2;5;4;3;0;2;1;-4;2;-5;-1;1;2;-5;7;1;1;4;4;0;1;2;1;2;3;1;5;4;3;1;4;False;0;1;0;0;2;0;1;1;1;1;0;7;7;4;7;9;9;0;13;14;3;10;0;1;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
55003;-2;0;2;1;-1;-1;0;0;-1;4;0;4;4;2;1;4;-1;2;2;3;0;1;0;1;7;-2;5;3;-4;0;0;1;6;1;6;1;1;3;5;4;3;-6;-5;0;4;-1;1;2;-2;3;2;0;0;2;2;3;-6;-2;0;2;7;5;4;3;3;3;3;-4;2;-5;-2;-7;-3;-2;2;3;1;2;4;0;3;1;1;2;4;1;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;7;7;4;7;9;9;5;5;14;3;4;0;0;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
55004;-2;0;2;0;-1;0;0;0;0;0;-1;3;3;2;0;7;0;2;2;3;0;1;0;1;7;-2;5;3;-4;0;0;1;6;1;3;2;1;3;5;4;3;-6;-3;-2;5;-1;1;1;-4;-2;3;-2;-1;2;2;0;-5;0;0;2;7;5;4;3;0;2;1;-6;2;-5;3;-7;2;-3;4;1;1;3;4;0;2;1;3;3;2;1;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;7;2;6;7;9;10;5;13;14;3;10;0;1;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
55005;-2;0;2;1;-1;-1;0;0;-1;4;0;4;4;1;0;0;-1;2;6;-1;3;1;2;1;4;-4;4;3;-4;-4;1;1;6;6;6;2;1;3;5;4;3;-3;-3;-5;7;-1;1;1;-4;1;3;3;0;2;2;0;-4;0;0;1;2;5;4;3;1;4;1;-4;2;-5;1;-7;3;-5;4;-1;1;2;6;0;3;1;1;2;4;2;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;7;7;4;7;9;9;0;4;14;0;4;0;1;0;0;1;0;0;0;0;0;0;0;False;False;False;False;0
55006;-2;0;2;1;-1;-1;0;0;-1;4;0;4;2;1;-2;0;-1;3;2;5;3;1;0;3;3;-3;-2;3;-1;-2;3;1;6;5;4;2;1;3;5;4;3;-6;-4;-2;2;-1;1;1;-3;0;0;0;1;2;2;3;-6;-2;0;2;2;5;4;3;1;2;1;-4;2;1;-1;-7;-7;-5;7;6;1;2;6;0;1;1;1;2;4;2;5;4;3;1;4;False;0;1;0;0;2;0;1;1;1;1;0;7;7;4;7;9;9;1;5;3;3;4;0;1;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
55007;-2;0;2;0;-1;0;0;0;0;0;-1;3;3;1;-1;0;-1;2;2;4;-1;5;0;2;3;-4;1;2;-3;-1;3;0;6;6;1;2;0;3;5;4;3;-5;-3;-4;7;-5;1;1;-4;-2;3;-2;-1;2;4;2;-3;0;0;2;1;5;4;3;0;3;1;-4;2;-5;1;-7;2;-4;1;1;1;3;2;0;1;6;1;2;4;1;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;7;7;4;7;9;10;0;13;14;3;10;0;0;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
55008;-2;0;2;1;-1;-1;0;0;-1;4;0;4;4;2;1;0;-1;3;2;4;3;1;0;0;1;-6;4;-2;-4;-3;0;0;6;6;1;2;1;3;5;4;3;-3;-3;-5;7;-1;3;1;-3;1;1;2;1;2;2;0;-5;0;0;2;18;5;4;3;1;1;1;-4;0;-4;2;-7;-1;-3;4;1;2;2;5;0;2;1;2;2;4;1;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;7;7;4;7;9;9;9;7;5;3;10;0;0;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
55009;-2;0;2;1;-1;-1;0;0;-1;4;0;4;3;2;0;-1;-1;3;1;2;3;1;0;3;3;-3;5;4;-3;0;1;1;6;1;1;2;1;3;5;4;3;-6;-3;-2;5;-1;1;1;-2;-1;1;1;1;4;2;3;-3;5;0;2;19;5;4;3;0;1;1;-4;2;1;0;-4;-7;0;4;-2;1;2;6;0;3;1;2;2;4;1;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;0;7;4;7;9;10;0;7;14;3;4;0;1;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
55010;-2;0;2;0;-1;0;0;0;0;0;-1;3;3;2;-1;0;-1;3;1;-2;-1;5;0;3;6;-5;-1;3;-4;-3;1;3;6;1;4;2;2;3;14;10;7;-7;-3;-3;0;3;2;1;-2;3;1;0;3;3;2;4;0;1;0;1;7;14;10;7;0;2;1;-4;1;-4;0;-4;0;0;0;0;1;3;4;0;2;1;3;3;2;1;14;10;7;2;1;False;0;1;0;0;2;0;1;1;1;1;0;0;7;4;7;8;11;1;5;14;3;5;0;1;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
55011;-2;1;2;2;0;-1;1;1;-1;4;0;4;3;2;0;6;2;1;6;5;3;1;0;3;3;-3;-2;3;-1;-2;3;1;6;6;1;2;1;3;5;4;3;-6;-5;0;4;-1;6;1;-2;0;1;2;2;2;2;0;-4;0;0;1;5;5;4;3;3;1;1;-6;2;1;-1;-7;-7;-2;2;3;1;2;6;0;1;1;1;2;4;2;5;4;3;1;4;False;0;1;0;0;2;0;1;1;1;1;0;7;10;4;7;9;9;1;8;14;0;4;0;0;0;0;1;0;0;0;0;0;0;0;False;False;False;False;0
55012;-2;0;2;0;-1;0;0;0;0;0;-1;3;3;2;0;-1;0;1;2;-1;3;5;0;0;-1;-2;5;-2;-4;3;-3;2;6;1;1;2;1;3;14;10;7;-1;4;-3;7;-1;1;1;-2;3;2;0;0;2;2;0;-5;0;0;2;1;14;10;7;1;2;1;0;0;-5;-5;-5;-1;-4;1;1;1;3;2;0;1;6;1;2;4;1;14;10;7;2;1;False;0;1;0;0;2;0;1;1;1;1;0;7;7;4;7;9;9;2;5;14;3;10;0;0;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
55013;-2;0;2;1;-1;-1;0;0;-1;4;0;4;4;2;1;0;-1;1;2;4;-1;1;0;2;3;-4;1;2;-3;-1;3;0;5;1;5;2;1;3;5;4;3;-3;-7;-3;6;-1;1;1;-4;1;3;3;0;2;2;6;-5;0;0;-1;2;5;4;3;1;3;3;-4;0;-5;-1;1;-3;-1;7;6;2;2;6;0;1;1;1;2;4;1;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;7;7;4;7;8;8;0;4;14;3;10;0;0;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
55014;-2;0;2;1;-1;-1;0;0;-1;4;0;4;3;2;0;3;-1;2;2;-2;-1;1;0;3;2;-3;5;2;-3;0;0;1;6;6;1;2;1;3;5;4;3;-6;-4;-2;2;-1;1;1;-4;1;3;3;0;3;2;-1;2;3;0;2;2;5;4;3;1;1;1;-4;0;-4;-5;-5;-5;-5;7;6;2;2;5;0;2;1;2;2;4;1;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;7;7;4;7;9;9;4;4;14;3;10;0;0;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
55015;-2;0;2;1;-1;-1;0;0;-1;4;0;4;4;1;0;0;0;3;2;-2;-1;1;0;3;6;-5;-1;3;-4;-3;1;3;6;1;4;2;1;3;5;4;3;-3;-3;-5;7;-1;1;1;-3;0;-4;1;-1;4;2;3;-3;5;0;2;5;5;4;3;3;3;3;-5;0;-5;0;-2;-3;-1;7;6;1;2;6;0;1;1;1;2;4;2;5;4;3;1;4;False;0;1;0;0;2;0;1;1;1;1;0;7;7;7;7;9;9;1;3;10;3;4;0;1;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
55016;-2;0;2;1;-1;-1;0;0;-1;4;0;4;3;0;-1;0;-1;1;2;2;4;1;1;3;3;-5;4;2;0;0;-2;1;6;1;4;2;1;3;5;4;3;-5;-3;-4;7;-5;2;1;-2;1;1;0;2;3;2;6;0;5;0;2;1;5;4;3;1;3;1;-4;1;0;2;-7;1;-3;3;3;2;3;6;0;2;1;1;2;2;1;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;7;7;4;7;9;10;0;6;14;3;10;0;0;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
55017;-2;0;2;1;-1;-1;0;0;-1;4;0;4;5;1;0;0;2;3;2;-3;-1;1;0;0;3;-5;4;-2;-4;-5;0;0;6;5;4;2;1;3;5;4;3;-1;4;-3;7;-1;3;1;-3;1;1;2;1;2;2;0;-5;0;0;-1;2;5;4;3;1;2;1;-4;2;1;-2;-2;-7;0;0;0;1;2;6;0;1;1;2;2;4;1;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;2;7;10;7;9;9;3;7;5;3;10;0;1;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
55018;-2;0;2;1;-1;-1;0;0;-1;4;0;4;3;1;0;0;-1;3;1;4;-1;1;0;2;3;-4;1;2;-3;-1;3;0;5;5;6;2;1;3;5;4;3;-6;-3;-2;3;-1;2;1;-2;3;1;0;3;3;2;2;0;-2;0;1;5;5;4;3;3;2;2;-4;0;-4;2;-7;-3;0;4;-2;2;3;6;0;2;1;1;2;2;1;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;7;7;4;7;7;8;0;5;14;3;10;0;1;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
55019;-2;0;2;1;-1;-1;0;0;-1;4;0;4;4;2;1;6;-1;4;1;3;5;1;0;3;3;-2;1;2;-4;-2;-1;1;6;1;1;2;1;3;5;4;3;-7;-3;-3;0;3;1;1;-4;-1;2;2;2;2;2;2;-5;0;0;2;9;5;4;3;0;1;1;-4;0;-4;-1;2;-1;-2;6;3;1;2;6;0;1;1;1;2;4;2;5;4;3;1;4;False;0;1;0;0;2;0;1;1;1;1;0;8;7;4;7;8;11;1;2;14;3;10;0;0;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
55020;-2;0;2;1;-1;-1;0;0;-1;4;0;4;3;2;0;6;-1;1;6;2;-3;1;0;3;3;-4;4;3;-4;0;2;1;6;6;4;2;1;3;5;4;3;-3;-3;-5;7;-1;3;1;-3;1;1;2;1;4;2;3;-3;5;0;2;7;5;4;3;2;4;1;-4;0;-5;-1;-7;-1;-5;1;5;1;4;6;0;1;1;1;2;4;2;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;7;7;4;7;9;9;0;7;5;3;4;0;0;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
55021;-2;0;2;1;-1;-2;-1;0;-2;4;1;4;3;2;0;3;-1;2;2;-2;-2;1;0;3;6;-2;4;3;0;-1;0;1;6;3;2;2;1;3;5;4;3;-7;-3;-3;0;3;2;1;-2;1;1;0;2;2;2;0;-4;0;0;1;1;5;4;3;1;1;3;0;2;-2;1;-7;-1;-2;2;-2;1;2;6;0;1;1;1;2;4;1;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;7;7;4;7;8;11;1;6;14;0;4;0;0;0;0;1;0;0;0;0;0;0;0;False;False;False;False;0
55022;-2;0;2;1;-1;-1;0;0;-1;4;0;4;2;2;0;-1;-1;2;2;-1;3;1;0;0;-1;-2;5;-2;-4;3;-3;2;5;1;6;2;1;3;5;4;3;-7;-5;-2;2;-2;2;1;-2;0;0;2;2;2;2;2;-3;6;0;3;2;5;4;3;0;3;1;-4;1;0;-1;-7;1;-3;4;1;0;1;7;0;0;0;2;2;0;1;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;7;7;4;7;7;8;2;7;0;3;5;0;0;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
55023;-2;0;2;1;-1;-1;0;0;-1;4;0;4;3;2;-1;-3;-1;4;2;2;3;3;0;3;3;-3;5;4;-3;0;1;1;6;6;1;2;1;3;5;4;3;-5;-3;-3;-1;-1;2;1;-2;1;1;0;2;2;2;2;-5;0;0;2;2;5;4;3;0;3;3;-4;2;-6;-1;2;-5;-3;4;1;1;2;6;0;1;1;2;2;4;1;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;8;7;4;7;9;10;0;6;14;3;10;0;0;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
55024;-2;0;2;1;-1;-1;0;0;-1;4;0;4;3;1;-1;3;-1;1;6;2;4;1;1;3;3;-5;4;2;0;0;-2;1;6;1;1;2;1;3;5;4;3;-6;-4;-3;3;-7;1;1;-5;3;2;0;-1;2;2;2;-3;6;0;3;7;5;4;3;0;1;1;-6;2;-3;1;-7;-1;0;0;0;2;3;6;0;2;1;3;2;1;1;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;7;2;6;7;8;10;0;5;14;3;5;0;0;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
55025;-2;0;2;1;-1;-1;0;0;-1;4;0;4;3;1;-1;6;-1;1;2;-2;-1;1;0;3;2;-3;5;2;-3;0;0;1;6;1;1;2;1;3;5;4;3;-5;-3;-4;7;-5;3;1;-1;0;0;0;-1;4;2;3;-3;5;0;2;1;5;4;3;1;1;1;-4;2;-5;1;-7;1;0;0;0;1;2;6;0;1;1;1;2;4;2;5;4;3;1;4;False;0;1;0;0;2;0;1;1;1;1;0;7;7;4;7;9;10;4;5;14;3;4;0;0;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
55026;-2;0;2;0;-1;-1;-1;0;-1;0;0;3;4;3;1;4;2;3;2;2;2;2;0;1;1;-4;-1;3;0;1;1;1;6;1;5;2;2;3;8;5;3;-1;4;-3;7;-1;1;1;-3;0;0;0;1;2;2;0;-4;0;0;1;1;8;5;3;1;1;1;-4;0;-4;-1;-5;-1;-4;5;2;1;3;5;0;1;1;1;2;1;1;8;5;3;2;6;False;0;1;0;0;2;0;1;1;1;1;0;7;7;4;7;9;9;1;5;3;0;4;0;1;0;0;1;0;0;0;0;0;0;0;False;False;False;False;0
55027;-2;0;2;1;-1;-1;0;0;-1;4;0;4;2;1;-1;3;-1;3;2;5;3;1;0;3;3;-3;-2;3;-1;-2;3;1;5;6;6;2;1;3;5;4;3;-7;-5;-2;2;-2;6;1;-2;0;1;2;2;2;2;0;-5;0;0;2;19;5;4;3;0;1;3;-4;2;1;-2;-7;-6;-4;1;1;2;3;6;0;2;1;3;2;1;1;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;7;7;4;7;7;8;1;8;14;3;10;0;1;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
55028;-2;0;2;1;-1;-1;0;0;-1;4;0;4;2;1;-3;0;-1;3;2;-3;-3;1;0;3;6;-4;4;4;-3;-4;-1;1;6;1;1;2;1;3;5;4;3;-5;-3;-3;-1;-1;1;1;-5;3;2;0;-1;2;2;3;-6;-2;0;2;1;5;4;3;0;1;1;-6;2;-3;1;-7;-1;-3;3;3;1;2;6;0;3;1;1;2;4;2;5;4;3;2;4;False;0;1;0;0;2;0;1;1;1;1;0;7;10;4;7;9;10;0;5;14;3;4;0;0;3;3;1;0;0;0;0;0;0;0;False;False;False;False;0
