<<<<<<< Updated upstream
﻿Id;Country;Stadium;Coach;Type;Name;Abbreviation;StadiumName;StadiumFile;EmblemFile;Rival1;Rival2;Rival3;Banner1;Banner2;Banner3;Banner4;Turf Pattern;Sideline Colour;Seat Colour;Goal Style;Net Pattern;GoalNettingDesign;Team Color 1 R;Team Color 1 G;Team Color 1 B;Team Color 2 R;Team Color 2 G;Team Color 2 B;Kit1;Kit2;Kit3;Kit4;Kit5;Kit6;Kit7;Kit8;Kit9;Kit10;Emblem;Edit name;Edit emblem;Edit stadium;Edit stadium name;Edit stadium file;Edit stadium details;Edit rivals;Edit banners;Edit 1;Edit team colors;Edit coach;Edit kits;Value8;Value9;Value10;Value11;Value12;Value13
2298;210;13;362172;0;FINESEEBERG;FNS;;;;262143;262143;262143;;;;;3;0;0;1;1;1;14;28;35;28;42;49;37650432;37650433;37650560;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2300;210;29;101138;0;KRIEDBACH;KDB;;;;262143;262143;262143;;;;;3;0;0;1;1;1;10;26;39;17;34;47;37683200;37683201;37683328;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;True;False;-1;-1;0;0;1;0
2301;210;20;262250;0;LENGERBLITZ;LGZ;;;;262143;262143;262143;;;;;3;0;0;1;1;1;52;15;17;53;23;24;37699584;37699585;37699712;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;True;False;-1;-1;0;0;1;0
2344;211;17;362175;0;XAKOULAGOS;XKG;;;;262143;262143;262143;;;;;3;0;0;1;1;1;32;10;19;38;15;25;38404096;38404097;38404224;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2345;211;20;362176;0;HERISMAKHGIA;HHG;;;;262143;262143;262143;;;;;3;0;0;1;1;1;25;28;41;31;33;46;38420480;38420481;38420608;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2346;228;17;362177;0;MARGUAPARRENA;MGP;;;;262143;262143;262143;;;;;3;0;0;1;1;1;29;28;18;36;35;25;38436864;38436865;38436992;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2347;228;17;362178;0;SERIGNALUCA;SRG;;;;262143;262143;262143;;;;;3;0;0;1;1;1;42;15;19;49;22;26;38453248;38453249;38453376;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2348;229;20;195;0;CELUVARIS;CVR;;;;262143;262143;262143;;;;;3;0;0;1;1;1;53;46;18;53;52;24;38469632;38469633;38469760;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;True;False;-1;-1;0;0;1;0
2349;210;20;493405;0;BAYER 04 LEVERKUSEN;LEV;BayArena;;;262143;262143;262143;NORDKAOS;INSANE;LEVERKUSEN;LEV ELITE;2;3;4;4;1;1;61;0;7;8;8;8;38486016;38486017;38486144;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;True;True;False;True;True;False;-1;1051;0;0;1;50462976
2350;230;29;362181;0;WARYAMOSUK;WRY;;;;262143;262143;262143;;;;;3;0;0;1;1;1;15;32;25;22;39;32;38502400;38502401;38502528;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2351;230;15;362182;0;NAKHQACHEV;NQC;;;;262143;262143;262143;;;;;3;0;0;1;1;1;31;38;10;38;45;17;38518784;38518785;38518912;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2352;232;17;362183;0;SAINTRAGLER;SRR;;;;262143;262143;262143;;;;;3;0;0;1;1;1;53;42;10;53;49;17;38535168;38535169;38535296;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2353;232;20;362184;0;BLOOKROWS;BOO;;;;262143;262143;262143;;;;;3;0;0;1;1;1;14;31;19;21;42;26;38551552;38551553;38551680;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2354;190;13;362185;0;MRABSPOR;MBP;;;;262143;262143;262143;;;;;3;0;0;1;1;1;33;41;48;41;48;53;38567936;38567937;38568064;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2355;190;29;362186;0;TRUNECAN;TRN;;;;262143;262143;262143;;;;;3;0;0;1;1;1;39;15;17;46;22;24;38584320;38584321;38584448;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2356;239;13;362187;0;NELAPOLTSK;NLP;;;;262143;262143;262143;;;;;3;0;0;1;1;1;36;12;12;45;21;21;38600704;38600705;38600832;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;0;0
2357;239;29;362188;0;GHARNETOVA;GHR;;;;262143;262143;262143;;;;;3;0;0;1;1;1;17;25;39;24;32;46;38617088;38617089;38617216;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;0;0
2360;147;40;362204;0;UNIÓN ESPAÑOLA;UE;;;;262143;262143;262143;;;;;1;5;4;2;1;1;50;0;0;60;54;3;38666240;38666241;38666368;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;True;True;-1;-1;0;0;1;0
2369;228;29;362532;0;AL BLACK WHITE;ABH;;;;262143;262143;262143;;;;;3;5;1;4;1;1;12;12;12;10;10;10;38813696;38813697;38813824;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2377;215;19;262179;0;LECCE;LEC;;;;262143;262143;262143;;;;;1;7;5;1;1;4;59;7;9;63;60;0;38944768;38944769;38944896;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;False;False;True;False;False;False;True;True;False;-1;2064;0;0;1;0
2382;228;29;362316;0;BJ RED;BJR;;;;262143;262143;262143;;;;;1;2;4;1;1;9;53;14;11;51;12;10;39026688;39026689;39026816;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2383;228;40;363267;0;ESTRALPAO;ESR;;;;262143;262143;262143;;;;;2;4;7;1;1;1;49;12;14;52;15;17;39043072;39043073;39043200;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2385;228;29;363089;0;DL AZURE BLUE;DAB;;;;262143;262143;262143;;;;;0;0;0;1;1;1;15;33;45;18;36;48;39075840;39075841;39075968;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2388;228;40;363024;0;MERASZILHO;MEA;;;;262143;262143;262143;;;;;3;5;1;3;1;11;10;25;39;10;29;42;39124992;39124993;39125120;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2393;236;40;262209;0;MD CANARY YELLOW;MCY;;;;262143;262143;262143;;;;;3;5;2;1;1;1;51;49;17;48;46;14;39206912;39206913;39207040;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2398;162;20;362211;0;KALAQUISONG CITY;KQC;;;;262143;262143;262143;;;;;3;0;0;1;1;1;10;13;26;53;50;10;39288832;39288833;39288960;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2399;7;15;362212;0;HUANGYING QINGSHUN;HGQ;;;;262143;262143;262143;;;;;3;0;0;1;1;1;41;10;10;53;47;10;39305216;39305217;39305344;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2400;16;17;362222;0;SUJUNG BADA;SJB;;;;262143;262143;262143;;;;;3;0;0;1;1;1;53;25;10;10;14;28;39321600;39321601;39321728;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2401;16;13;362223;0;CHEONSANG TEAYANG;CTY;;;;262143;262143;262143;;;;;3;0;0;1;1;1;10;18;35;44;10;10;39337984;39337985;39338112;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2402;11;15;362215;0;SAYRAMSKAL;SYS;;;;262143;262143;262143;;;;;3;0;0;1;1;1;16;29;17;53;15;15;39354368;39354369;39354496;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2403;11;15;362216;0;ZANGRHAN;ZRH;;;;262143;262143;262143;;;;;3;0;0;1;1;1;53;50;10;53;40;10;39370752;39370753;39370880;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2404;30;20;362218;0;QATOREJAN;QTJ;;;;262143;262143;262143;;;;;3;0;0;1;1;1;28;10;14;53;40;10;39387136;39387137;39387264;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2405;31;15;362220;0;YARAYDECCAH;YDC;;;;262143;262143;262143;;;;;3;0;0;1;1;1;24;45;53;10;18;36;39403520;39403521;39403648;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2406;14;20;2;0;AL NASSR ;NAS;Mrsool Park;;;262143;262143;262143;;;;;2;6;2;1;1;1;58;56;22;5;19;48;39419904;39419905;39420032;39419906;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;False;False;False;True;True;False;-1;-1;0;0;1;0
2407;37;20;362225;0;ALMORFIDA;MFD;;;;262143;262143;262143;;;;;3;0;0;1;1;1;10;10;10;42;39;28;39436288;39436289;39436416;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2408;37;29;362226;0;KHARIMSHARJAH;KHR;;;;262143;262143;262143;;;;;3;0;0;1;1;1;53;53;53;10;28;14;39452672;39452673;39452800;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2409;240;29;362227;0;QAXOQAVOIY;QXQ;;;;262143;262143;262143;;;;;3;0;0;1;1;1;10;26;13;53;53;53;39469056;39469057;39469184;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;0;0
2451;153;15;100853;0;AC GOIANIENSE;AGI;;;;262143;262143;262143;;;;;2;7;4;1;2;1;54;9;7;0;0;0;40157184;40157185;40157312;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;True;True;-1;-1;0;0;0;0
2452;146;15;100316;0;AVAI FC;AVI;;;;262143;262143;262143;;;;;1;5;6;1;2;1;0;25;39;63;63;63;40173568;40173569;40173696;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;True;True;-1;-1;0;0;0;0
2453;146;29;262451;0;EC BAHIA;BAH;Arena Fonte Nova;Estadio_Bahia.png;;1937;1936;262143;ESQUADRAO;TRICOLOR BAH;BAMOR;BAHEA;3;1;5;1;2;2;1;17;40;58;8;10;40189952;40189953;40190080;40189954;40189955;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;True;True;True;True;True;False;True;True;True;20;-1;0;0;1;50462976
2465;150;15;1073842109;0;PONTE PRETA;PON;;;;262143;262143;262143;;;;;1;6;1;1;1;1;0;0;0;63;63;63;40386560;40386561;40386688;40386562;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;True;True;-1;-1;0;0;0;0
2469;144;15;362281;0;-;-;;;;262143;262143;262143;;;;;0;0;0;1;1;1;0;0;0;0;0;0;40452096;40452097;40452224;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2473;146;19;363293;0;JUVENTUDE;JUV;Estádio Alfredo Jaconi;;;1250;1252;262143;VERDAO DE SERRA;CAIXAS DO SUL;JUVE MANIACOS;JACONEROS;2;5;5;1;1;1;0;36;20;56;56;56;40517632;40517633;40517760;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;True;True;False;True;True;False;-1;-2;0;0;0;50462976
2478;148;40;362189;0;INTER MIAMI;MIA;DRV PNK Stadium;;;262143;262143;262143;FUTBOL IS HERE;BOMBOS ;SOUTHERN;LA FAMILIA;5;1;4;1;1;10;10;10;10;58;22;40;40599552;40599553;40599680;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;False;True;False;True;False;False;-1;-1;0;0;1;50462976
2480;145;15;362191;0;ARUZUTANQUE;ARZ;;;;262143;262143;262143;;;;;5;0;0;1;1;1;46;29;11;14;15;21;40632320;40632321;40632448;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2481;148;19;362192;0;ATLÉTICO BUCARAMANGA;BUC;Estadio Américo José Montanini;;;262143;262143;262143;DALE REBANO;CHIVAS MANDA;LEGION;SOMOS CABRONES;3;5;5;1;1;1;63;55;0;3;26;3;40648704;40648705;40648832;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;True;True;False;True;False;False;-1;3090;0;0;0;50462976
2483;150;20;362195;0;LDU QUITO;LDU;Estadio Rodrigo Paz Delgado;;;4038;262143;262143;FUERZA MONARCA;LA MONARQUIA;VAMOS CANARIOS;ROJIAMARILLOS;3;7;4;1;1;1;4;8;34;41;4;6;40681472;40681473;40681600;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;False;True;False;True;True;True;False;True;False;False;-1;-2;0;0;0;50462976
2484;145;19;362196;0;CARABOBO;CAR;Polideportivo Misael Delgado;;;262143;262143;262143;MONTERREY;LA ADICCION;RAYADOS PASION;LA NUMERO UNO;3;2;4;1;1;1;25;0;10;56;56;56;40697856;40697857;40697984;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;True;True;False;True;False;False;-1;-2;0;0;0;50462976
2486;146;40;362291;0;MIRASSOL;MIR;Estádio José Maria de Campos;;;262143;262143;262143;INTERIOR FORTE;LEAO DA ALTA;REI DO INTERIOR;MAIAO LATE;2;5;5;1;1;1;56;45;6;3;14;11;40730624;40730625;40730752;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;True;True;False;True;True;False;-1;-2;0;0;0;50462976
2488;148;15;362197;0;BUCHANEVA;BCV;;;;262143;262143;262143;;;;;5;0;0;1;1;1;14;14;14;41;14;19;40763392;40763393;40763520;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2490;146;20;362199;0;AMÉRICA DE CALI;CAL;Estadio Pascual Guerrero;;;262143;262143;262143;CAMOTEROS;LA FRANJA;LEGION PUEBLA;FTE BLANQUIAZUL;2;8;7;1;1;1;50;1;3;56;56;56;40796160;40796161;40796288;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;True;True;False;True;False;False;-1;-2;0;0;0;50462976
2491;151;45;362200;0;LIVERPOOL (U);LIV;Estadio Belvedere;;;262143;262143;262143;LA REBEL;GOYAUNIVERSIDAD;ORGULLOAZULYORO;YO SOY DE PUMAS;3;1;8;1;1;1;6;20;41;7;7;7;40812544;40812545;40812672;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;True;True;False;True;False;False;-1;-2;0;0;0;50462976
2493;146;17;262173;0;CEARÁ;CEA;Estádio Castelão;;;2497;262143;262143;ORGULHO DO NE;TIME DO POVO;CEARAMOR;RACA VOVO;2;1;1;1;1;1;9;8;8;56;56;56;40845312;40845313;40845440;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;False;True;False;True;True;True;False;True;True;False;-1;-2;0;0;0;50462976
2494;11;19;362202;0;DEPORTIVO TÁCHIRA;TAC;Polideportivo de Pueblo Nuevo;;;262143;262143;262143;DALE GUERRERO;LA KOMUN;VAMOS SANTOS;LA TRIBU;3;3;2;1;1;1;7;7;7;54;43;6;40861696;40861697;40861824;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;True;True;False;True;False;False;-1;-2;0;0;0;50462976
2496;145;15;362203;0;BIRAQUACHU;BRQ;;;;262143;262143;262143;;;;;5;0;0;1;1;1;10;19;35;53;47;10;40894464;40894465;40894592;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2497;146;17;362263;0;FORTALEZA;FOR;Estádio Castelão;;;2493;262143;262143;LEAO;FORTALEZA EC;TRICOLOR PICI;JGT;5;1;1;2;2;1;1;13;40;47;1;9;40910848;40910849;40910976;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;False;True;False;True;True;True;False;True;True;False;-1;-2;0;0;0;50462976
2498;144;40;101099;0;INDEPENDIENTE RIVADAVIA;IND;Bautista Gargantini;;;1924;262143;262143;AZUL DEL PARQUE;LEPRA MENDOCINA;CSIR;CARNAVAL;2;5;8;1;1;1;15;3;27;63;63;63;40927232;40927233;40927360;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;True;True;False;True;True;False;-1;-2;0;0;1;50462976
2499;144;45;362909;0;DEPORTIVO RIESTRA;RIE;Guillermo Laza;;;262143;262143;262143;MUNI LOCURA;BAJO FLORES;MALEVAJE;NEGROS DE LEY;1;1;4;1;1;1;7;7;7;56;56;56;40943616;40943617;40943744;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;True;True;False;True;True;False;-1;-2;0;0;1;50462976
2501;144;17;362207;0;CARIZUPELLO;CZP;;;;262143;262143;262143;;;;;5;0;0;1;1;1;12;15;29;53;53;53;40976384;40976385;40976512;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2514;146;29;511;0;UNIVERSITARIO;UNI;Estadio Monumental U;;;2287;262143;262143;SOY DE LA U;VAMOS CREMA;GARRA CREMA;UNIVERSITARIO;3;1;1;1;1;1;61;59;53;43;7;8;41189376;41189377;41189504;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;True;True;False;True;True;False;-1;-1;0;0;0;50462976
2536;144;42;100355;0;CA BELGRANO DE CÓRDOBA;BEL;Julio César Villagra;Estadio_Belgrano.png;;5046;4035;262143;EL PIRATA;EL CELESTE;ALBERDI;GARRA Y CORAZON;5;5;6;1;1;1;0;34;54;63;63;63;41549824;41549825;41549952;41549826;41549827;-16384;-16384;-16384;-16384;-16384;-1;False;False;True;True;True;False;True;True;False;True;True;True;23;-1;0;0;1;50462976
2538;144;44;100301;0;CA UNIÓN DE SANTA FE;UNI;15 de Abril;Estadio_Union.png;;1923;262143;262143;TATENGUE;BARRA DE BOMBA;FIESTA;CARNAVAL;1;1;4;1;1;1;48;2;4;63;63;63;41582592;41582593;41582720;41582594;41582595;-16384;-16384;-16384;-16384;-16384;-1;False;False;True;True;True;True;True;True;False;True;True;True;41;-1;0;0;1;50462976
2540;144;40;100777;0;OLIMPO;ONC;;;;262143;262143;262143;;;;;2;1;2;1;1;1;7;7;50;56;6;6;41615360;41615361;41615488;-16384;-16384;-16384;-16384;-16384;-16384;-16384;1;True;True;False;False;False;False;False;False;False;True;False;False;-1;-1;0;0;0;0
2541;147;44;100197;0;O'HIGGINS;OHI;;;;262143;262143;262143;;;;;4;7;6;1;1;1;12;34;55;63;63;63;41631744;41631745;41631872;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
2542;147;19;393297;0;SANTIAGO WANDERERS;SW;;;;262143;262143;262143;;;;;3;2;5;1;1;1;5;28;16;63;63;63;41648128;41648129;41648256;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;True;True;-1;-1;0;0;1;0
2543;147;40;101122;0;DEPORTES IQUIQUE;IQU;;;;262143;262143;262143;;;;;1;7;1;1;2;1;0;33;43;0;0;0;41664512;41664513;41664640;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
2545;147;42;101072;0;HUACHIPATO;HUA;;;;262143;262143;262143;;;;;1;1;7;2;1;1;6;8;55;0;0;0;41697280;41697281;41697408;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
2547;147;15;101153;0;ANTOFAGASTA;ANT;;;;262143;262143;262143;;;;;3;3;7;1;1;1;0;38;63;63;63;63;41730048;41730049;41730176;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
2548;147;19;100999;0;PALESTINO;PAL;;;;262143;262143;262143;;;;;1;1;1;2;1;1;59;11;9;0;35;23;41746432;41746433;41746560;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
2551;147;19;100583;0;UNIV. CONCEPCIÓN;UDC;;;;262143;262143;262143;;;;;4;3;8;1;1;1;63;59;0;0;26;44;41795584;41795585;41795712;41795586;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
2610;204;20;362897;0;WEST YORKSHIRE TOWN;WYT;;;;262143;262143;262143;;;;;4;4;7;2;1;1;44;10;10;44;10;10;42762240;42762241;42762368;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2611;208;42;262461;0;GAZELEC FC AJACCIO;GAZ;;;;262143;262143;262143;;;;;1;6;1;1;1;1;52;0;0;0;25;44;42778624;42778625;42778752;42778626;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
2612;215;44;363201;0;PAILAMUDOVELI;PAI;;;;262143;262143;262143;;;;;2;5;7;1;2;12;53;10;10;53;53;53;42795008;42795009;42795136;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2614;228;29;363043;0;BA YELLOW GREEN;BYG;;;;262143;262143;262143;;;;;0;0;0;1;1;1;51;46;10;53;51;15;42827776;42827777;42827904;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2615;236;40;262197;0;GA RED WHITE;GRW;;;;262143;262143;262143;;;;;1;6;1;2;1;1;53;53;53;48;48;48;42844160;42844161;42844288;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2689;13;13;362210;0;ALTIPLANO BUNAN;BNN;;;;262143;262143;262143;;;;;3;0;0;1;1;1;10;10;10;48;10;10;44056576;44056577;44056704;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2690;10;29;362214;0;CERSIPLA JAKARTA;CPJ;;;;262143;262143;262143;;;;;3;0;0;1;1;1;48;12;16;11;22;17;44072960;44072961;44073088;44073089;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2691;32;29;362249;0;FONTANA CITY;FTC;;;;262143;262143;262143;;;;;3;0;0;1;1;1;48;10;14;53;53;53;44089344;44089345;44089472;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;True;False;-1;-1;0;0;1;0
2692;36;17;362224;0;KRUNGTHEP UNITED;KTU;;;;262143;262143;262143;;;;;3;0;0;1;1;1;10;24;17;49;10;10;44105728;44105729;44105856;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
